ID_Candidato,Nombre,Año,Agrupacion,Categoria,Cargo,Electo
BONOMO DIEGO HECTOR,"BONOMO, HECTOR DIEGO",2016,San Lorenzo Siglo XXI,Asamblea,19,SI
BONOMO DIEGO HECTOR,"BONOMO, HECTOR DIEGO",2013,San Lorenzo Siglo XXI,Asamblea,29,SI
BONOMO DIEGO HECTOR,"BONOMO, HECTOR DIEGO",2010,Nuevo San Lorenzo,Asamblea,8,NO
CABALO EDUARDO RODRIGO,"CABALO, RODRIGO EDUARDO",2019,Volver a San Lorenzo,Asamblea,21,NO
INAKI ORMAECHEA,"ORMAECHEA, IÑAKI",2019,Frente Pasion Azulgrana,Asamblea,21,NO
DURSO FACUNDO,"DURSO, FACUNDO",2019,Cruzada por San Lorenzo,Asamblea,21,NO
FEDERICO PABLO VOLONTE,"VOLONTE, FEDERICO PABLO",2019,San Lorenzo Siglo XXI,Asamblea,22,SI
FEDERICO PABLO VOLONTE,"VOLONTE, FEDERICO PABLO",2016,San Lorenzo Siglo XXI,Asamblea,20,SI
FEDERICO PABLO VOLONTE,"VOLONTE, FEDERICO PABLO",2013,San Lorenzo Siglo XXI,Asamblea,42,SI
GRECO JONATHAN,"GRECO, JONATHAN",2019,Volver a San Lorenzo,Asamblea,22,NO
HERNAN ROSARINO,"ROSARINO, HERNAN",2019,Frente Pasion Azulgrana,Asamblea,22,NO
FARIAS MARTIN PABLO,"FARIAS, PABLO MARTIN",2019,Cruzada por San Lorenzo,Asamblea,22,NO
CARLOS JUAN MERIANO,"MERIANO, JUAN CARLOS",2019,Frente Pasion Azulgrana,Asamblea,23,NO
CARLOS JUAN MERIANO,"MERIANO, JUAN CARLOS",2010,Vamos San Lorenzo,Asamblea,57,NO
BRITOS FAUR HERNAN MARIANO,"BRITOS FAUR, HERNAN MARIANO",2019,Cruzada por San Lorenzo,Asamblea,23,NO
FERNANDEZ MAXIMILIANO,"FERNANDEZ, MAXIMILIANO",2019,Volver a San Lorenzo,Asamblea,24,NO
FERNANDEZ MAXIMILIANO,"FERNANDEZ, MAXIMILIANO",2016,Volver a San Lorenzo,Asamblea,5,NO
FERNANDEZ MAXIMILIANO,"FERNANDEZ, MAXIMILIANO",2016,Volver a San Lorenzo,Fiscalizadora,,NO
EMILIANO KEVIN ZIMMINO,"ZIMMINO, KEVIN EMILIANO",2019,Cruzada por San Lorenzo,Asamblea,24,NO
ANTONIO HARBEK,"HARBEK, ANTONIO",2019,San Lorenzo Siglo XXI,Asamblea,25,SI
ANTONIO HARBEK,"HARBEK, ANTONIO",2013,San Lorenzo Siglo XXI,Asamblea,41,SI
ANTONIO HARBEK,"HARBEK, ANTONIO",2007,Unidos por San Lorenzo,Asamblea,15,SI
ANTONIO HARBEK,"HARBEK, ANTONIO",2004,Unidos por San Lorenzo,Asamblea,20,SI
ALFREDO MARENGHI,"MARENGHI, ALFREDO",2019,Volver a San Lorenzo,Asamblea,25,NO
ALFREDO LAMACCHIA,"LAMACCHIA, ALFREDO",2019,Frente Pasion Azulgrana,Asamblea,25,NO
CRISTINA GIOIA SOLEDAD,"GIOIA, CRISTINA SOLEDAD",2019,Cruzada por San Lorenzo,Asamblea,25,NO
CRISTINA GIOIA SOLEDAD,"GIOIA, CRISTINA SOLEDAD",2016,Cruzada por San Lorenzo,Asamblea,,NO
MAZMUD OSCAR,"MAZMUD, OSCAR",2019,Frente Pasion Azulgrana,Asamblea,26,NO
LAUTARO LEMOS NAHUEL,"LEMOS, LAUTARO NAHUEL",2019,Cruzada por San Lorenzo,Asamblea,26,NO
FELIPE LICARI LUIS,"LICARI, LUIS FELIPE",2019,Volver a San Lorenzo,Asamblea,27,NO
FELIPE LICARI LUIS,"LICARI, LUIS FELIPE",2010,Nuevo San Lorenzo,Asamblea,45,NO
CHRISTIAN FONTANA,"FONTANA, CHRISTIAN",2019,Frente Pasion Azulgrana,Asamblea,27,NO
GUSTAVO SABELLI,"SABELLI, GUSTAVO",2019,Cruzada por San Lorenzo,Asamblea,27,NO
ALEJANDRO MARCELO TEJEDA,"TEJEDA, MARCELO ALEJANDRO",2019,San Lorenzo Siglo XXI,Asamblea,28,SI
ALEJANDRO MARCELO TEJEDA,"TEJEDA, MARCELO ALEJANDRO",2023,San Lorenzo Querido,Asamblea,,NO
MONACHELLI SERGIO,"MONACHELLI, SERGIO",2019,Frente Pasion Azulgrana,Asamblea,28,NO
ALBERTO ANGEL LEGUIZAMO,"LEGUIZAMO, ANGEL ALBERTO",2019,Cruzada por San Lorenzo,Asamblea,28,NO
ANGLADA HERNAN,"ANGLADA, HERNAN",2019,Frente Pasion Azulgrana,Asamblea,29,NO
DAMIAN MARIANO TOMASINI,"TOMASINI, MARIANO DAMIAN",2019,Cruzada por San Lorenzo,Asamblea,29,NO
CARLOS JUAN ROUMIEUX,"ROUMIEUX, JUAN CARLOS",2019,San Lorenzo Siglo XXI,Asamblea,30,SI
CARLOS JUAN ROUMIEUX,"ROUMIEUX, JUAN CARLOS",2016,San Lorenzo Siglo XXI,Asamblea,47,SI
CARLA MARIA SEMISA,"SEMISA, MARIA CARLA",2019,Frente Pasion Azulgrana,Asamblea,30,NO
CASAS GIOVINNI MARIS STELLA,"CASAS GIOVINNI, STELLA MARIS",2019,Cruzada por San Lorenzo,Asamblea,30,NO
BLANCO IGNACIO MARTIN MUINO,"BLANCO MUIÑO, IGNACIO MARTIN",2019,Cruzada por San Lorenzo,Asamblea,31,NO
ADRIAN ALVAREZ HORACIO,"ALVAREZ, ADRIAN HORACIO",2019,San Lorenzo Siglo XXI,Asamblea,32,SI
ADRIAN ALVAREZ HORACIO,"ALVAREZ, ADRIAN HORACIO",2016,San Lorenzo Siglo XXI,Asamblea,32,SI
CRISTIAN GENAZZINI,"GENAZZINI, CRISTIAN",2019,Volver a San Lorenzo,Asamblea,32,NO
LIONEL TROTTA,"TROTTA, LIONEL",2019,Frente Pasion Azulgrana,Asamblea,32,NO
LEANDRO MARTIN VOGLIOTTI,"VOGLIOTTI, LEANDRO MARTIN",2019,Cruzada por San Lorenzo,Asamblea,32,NO
LEANDRO MARTIN VOGLIOTTI,"VOGLIOTTI, LEANDRO MARTIN",2016,Cruzada por San Lorenzo,Comisión Directiva,Vocal 16,NO
BRIENZA JOSE MARTIN,"BRIENZA, JOSE MARTIN",2019,San Lorenzo Siglo XXI,Asamblea,33,SI
BRIENZA JOSE MARTIN,"BRIENZA, JOSE MARTIN",2016,San Lorenzo Siglo XXI,Asamblea,24,SI
MELLA SERGIO,"MELLA, SERGIO",2019,Volver a San Lorenzo,Asamblea,33,NO
ANGELO D IGNACIO,"D'ANGELO, IGNACIO",2019,Frente Pasion Azulgrana,Asamblea,33,NO
AGUSTIN DAMIAN PUGLIESE,"PUGLIESE, AGUSTIN DAMIAN",2019,Cruzada por San Lorenzo,Asamblea,33,NO
IMANOL RAMOS,"RAMOS, IMANOL",2019,Volver a San Lorenzo,Asamblea,34,NO
ALBERTO BALDASARE CARLOS,"BALDASARE, CARLOS ALBERTO",2019,Frente Pasion Azulgrana,Asamblea,34,NO
ANTONIO FABIAN RICETTA,"RICETTA, ANTONIO FABIAN",2019,Cruzada por San Lorenzo,Asamblea,34,NO
ANALIA TESOURO,"TESOURO, ANALIA",2019,Volver a San Lorenzo,Asamblea,35,NO
CERVELO GRACIELA MARIA,"CERVELO, MARIA GRACIELA",2019,Frente Pasion Azulgrana,Asamblea,35,NO
ANDREA LOPEZ VERONICA,"LOPEZ, ANDREA VERONICA",2019,Cruzada por San Lorenzo,Asamblea,35,NO
BRUNETTI JOSE LUIS,"BRUNETTI, JOSE LUIS",2019,San Lorenzo Siglo XXI,Asamblea,36,SI
BRUNETTI JOSE LUIS,"BRUNETTI, JOSE LUIS",2016,San Lorenzo Siglo XXI,Asamblea,29,SI
BRUNETTI JOSE LUIS,"BRUNETTI, JOSE LUIS",2013,San Lorenzo Siglo XXI,Asamblea,38,SI
BRUNETTI JOSE LUIS,"BRUNETTI, JOSE LUIS",2010,Nuevo San Lorenzo,Asamblea,31,NO
BRUNETTI JOSE LUIS,"BRUNETTI, JOSE LUIS",2004,San Lorenzo para Todos,Asamblea,7,SI
CARLOS JUAN SPERANZA,"SPERANZA, JUAN CARLOS",2019,Frente Pasion Azulgrana,Asamblea,36,NO
CARLOS JUAN SPERANZA,"SPERANZA, JUAN CARLOS",2010,Grandeza Azulgrana,Asamblea,4,NO
CARLOS JUAN SPERANZA,"SPERANZA, JUAN CARLOS",2007,Frente San Lorenzo,Asamblea,8,SI
CARLOS JUAN SPERANZA,"SPERANZA, JUAN CARLOS",2004,Grandeza Azulgrana,Asamblea,,SI
FEDERICO JOSE STASI,"STASI, FEDERICO JOSE",2019,Cruzada por San Lorenzo,Asamblea,36,NO
BERTUA CARLOS JUAN,"BERTUA, JUAN CARLOS",2019,Volver a San Lorenzo,Asamblea,37,NO
BRUNDO DANIEL,"BRUNDO, DANIEL",2019,Frente Pasion Azulgrana,Asamblea,37,NO
ALVAREZ CARLOS LEONARDO,"ALVAREZ, LEONARDO CARLOS",2019,Cruzada por San Lorenzo,Asamblea,37,NO
ALVAREZ CARLOS LEONARDO,"ALVAREZ, LEONARDO CARLOS",2016,Cruzada por San Lorenzo,Asamblea,57,NO
CASTRO VALENTIN,"CASTRO, VALENTIN",2019,Frente Pasion Azulgrana,Asamblea,38,NO
EL LEONEL NEMER ROCCHIA,"ROCCHIA EL NEMER, LEONEL",2019,Cruzada por San Lorenzo,Asamblea,38,NO
FERNANDO GIAMBORINO,"GIAMBORINO, FERNANDO",2019,Frente Pasion Azulgrana,Asamblea,39,NO
EL MANUEL NEMER ROCCHIA,"ROCCHIA EL NEMER, MANUEL",2019,Cruzada por San Lorenzo,Asamblea,39,NO
EL MANUEL NEMER ROCCHIA,"ROCCHIA EL NEMER, MANUEL",2016,Cruzada por San Lorenzo,Asamblea,22,NO
ALBERTO JORGE RODRIGUEZ,"RODRIGUEZ, JORGE ALBERTO",2019,San Lorenzo Siglo XXI,Asamblea,40,SI
ALBERTO JORGE RODRIGUEZ,"RODRIGUEZ, JORGE ALBERTO",2023,Boedo en Accion,Asamblea,,NO
MARIA VAZQUEZ VICTORIA,"VAZQUEZ, MARIA VICTORIA",2019,Volver a San Lorenzo,Asamblea,40,NO
CECILIA CERVETTO GRACIELA,"CERVETTO, GRACIELA CECILIA",2019,Frente Pasion Azulgrana,Asamblea,40,NO
CARLA LORENA MANUALE,"MANUALE, LORENA CARLA",2019,Cruzada por San Lorenzo,Asamblea,40,NO
ALBERTO LUIS PULSINI,"PULSINI, LUIS ALBERTO",2019,Frente Pasion Azulgrana,Asamblea,41,NO
HECTOR HUGO MASELLI,"MASELLI, HUGO HECTOR",2019,Cruzada por San Lorenzo,Asamblea,41,NO
HECTOR HUGO MASELLI,"MASELLI, HUGO HECTOR",2016,Cruzada por San Lorenzo,Asamblea,44,NO
HECTOR HUGO MASELLI,"MASELLI, HUGO HECTOR",2013,Cruzada por San Lorenzo,Asamblea,53,NO
BASTARDO IAN SOSA,"BASTARDO SOSA, IAN",2019,Volver a San Lorenzo,Asamblea,42,NO
ALBERTO HUGO PELJHAN,"PELJHAN, HUGO ALBERTO",2019,Cruzada por San Lorenzo,Asamblea,42,NO
ALBERTO HUGO PELJHAN,"PELJHAN, HUGO ALBERTO",2016,Cruzada por San Lorenzo,Asamblea,46,NO
ALBERTO HUGO PELJHAN,"PELJHAN, HUGO ALBERTO",2010,Cruzada por San Lorenzo,Asamblea,16,NO
EMILIO FURLAN,"FURLAN, EMILIO",2019,Cruzada por San Lorenzo,Asamblea,43,NO
EMILIO FURLAN,"FURLAN, EMILIO",2016,Cruzada por San Lorenzo,Asamblea,47,NO
GABRIEL GARCIA OSCAR,"GARCIA, OSCAR GABRIEL",2019,Frente Pasion Azulgrana,Asamblea,44,NO
GABRIEL GARCIA OSCAR,"GARCIA, OSCAR GABRIEL",2007,Frente San Lorenzo,Fiscalizadora,,NO
GARACHICO JUAN MANUEL,"GARACHICO, JUAN MANUEL",2019,Cruzada por San Lorenzo,Asamblea,44,NO
CARMEN DEL RAMIREZ TERESITA,"RAMIREZ, TERESITA DEL CARMEN",2019,Volver a San Lorenzo,Asamblea,45,NO
ADRIANA ELIZABETH TABORDA,"TABORDA, ADRIANA ELIZABETH",2019,Cruzada por San Lorenzo,Asamblea,45,NO
BLANCO HECTOR MARTIN,"BLANCO, MARTIN HECTOR",2019,San Lorenzo Siglo XXI,Asamblea,46,SI
ASCHIERO EDUARDO,"ASCHIERO, EDUARDO",2019,Volver a San Lorenzo,Asamblea,46,NO
GASTON MARCOS MUGUETA,"MUGUETA, MARCOS GASTON",2019,Cruzada por San Lorenzo,Asamblea,46,NO
EDUARDO SARUBBI,"SARUBBI, EDUARDO",2019,Frente Pasion Azulgrana,Asamblea,47,SI
CARLOS MALATESTA MARIANO,"MALATESTA, MARIANO CARLOS",2019,Cruzada por San Lorenzo,Asamblea,47,NO
CARLOS MALATESTA MARIANO,"MALATESTA, MARIANO CARLOS",2016,Cruzada por San Lorenzo,Asamblea,31,NO
CARLOS MALATESTA MARIANO,"MALATESTA, MARIANO CARLOS",2013,Cruzada por San Lorenzo,Asamblea,21,NO
CARLOS MALATESTA MARIANO,"MALATESTA, MARIANO CARLOS",2010,Cruzada por San Lorenzo,Asamblea,6,NO
FUENTES JORGE LUIS,"FUENTES, JORGE LUIS",2019,San Lorenzo Siglo XXI,Asamblea,48,SI
FUENTES JORGE LUIS,"FUENTES, JORGE LUIS",2016,San Lorenzo Siglo XXI,Asamblea,18,SI
FUENTES JORGE LUIS,"FUENTES, JORGE LUIS",2013,San Lorenzo Siglo XXI,Asamblea,20,SI
ARIEL MOCCIOLA,"MOCCIOLA, ARIEL",2019,Frente Pasion Azulgrana,Asamblea,48,NO
ALEJANDRO BEJAR EZEQUIEL,"BEJAR, ALEJANDRO EZEQUIEL",2019,Cruzada por San Lorenzo,Asamblea,48,NO
ALEJANDRO BEJAR EZEQUIEL,"BEJAR, ALEJANDRO EZEQUIEL",2016,Cruzada por San Lorenzo,Asamblea,30,NO
ALEJANDRO BEJAR EZEQUIEL,"BEJAR, ALEJANDRO EZEQUIEL",2010,Cruzada por San Lorenzo,Asamblea,59,NO
ALEJANDRO BEJAR EZEQUIEL,"BEJAR, ALEJANDRO EZEQUIEL",2013,Cruzada por San Lorenzo,Asamblea,,NO
CAPPELLETTI GUSTAVO,"CAPPELLETTI, GUSTAVO",2019,Volver a San Lorenzo,Asamblea,49,NO
DI ESTEBAN FRANCO,"DI FRANCO, ESTEBAN",2019,Frente Pasion Azulgrana,Asamblea,49,NO
EL EZEQUIEL NEMER ROCCHIA,"ROCCHIA EL NEMER, EZEQUIEL",2019,Cruzada por San Lorenzo,Asamblea,49,NO
EL EZEQUIEL NEMER ROCCHIA,"ROCCHIA EL NEMER, EZEQUIEL",2016,Cruzada por San Lorenzo,Asamblea,38,NO
AGUILAR SANDRA,"AGUILAR, SANDRA",2019,Frente Pasion Azulgrana,Asamblea,50,NO
GARCIA MARIA VALERIA,"GARCIA, MARIA VALERIA",2019,Cruzada por San Lorenzo,Asamblea,50,NO
GONZALEZ MARCELO RUBEN,"GONZALEZ, RUBEN MARCELO",2019,Cruzada por San Lorenzo,Asamblea,51,NO
DESTEFANO GONZALO,"DESTEFANO, GONZALO",2019,Volver a San Lorenzo,Asamblea,52,NO
ANDRES CARELLI LUCIO,"CARELLI, LUCIO ANDRES",2019,Cruzada por San Lorenzo,Asamblea,52,NO
ANDRES CARELLI LUCIO,"CARELLI, LUCIO ANDRES",2016,Cruzada por San Lorenzo,Asamblea,55,NO
ALLENDE FABIO,"ALLENDE, FABIO",2019,Volver a San Lorenzo,Asamblea,53,NO
BUSCAGLIA DEMIAN LEANDRO,"BUSCAGLIA, DEMIAN LEANDRO",2019,Cruzada por San Lorenzo,Asamblea,53,NO
EZEQUIEL OLIVERI,"OLIVERI, EZEQUIEL",2019,Volver a San Lorenzo,Asamblea,54,NO
LUCIANO REYENTE,"REYENTE, LUCIANO",2019,Frente Pasion Azulgrana,Asamblea,54,NO
DAMIAN ESTEBAN RASPANTI,"RASPANTI, DAMIAN ESTEBAN",2019,Cruzada por San Lorenzo,Asamblea,54,NO
DAMIAN ESTEBAN RASPANTI,"RASPANTI, DAMIAN ESTEBAN",2016,Cruzada por San Lorenzo,Asamblea,24,NO
DE LO ROSA TALLARICO TARTARO,"TALLARICO DE LO TARTARO, ROSA",2019,Volver a San Lorenzo,Asamblea,55,NO
ADAMO LIDIA LORENA,"ADAMO, LORENA LIDIA",2019,Frente Pasion Azulgrana,Asamblea,55,NO
EDUARDO JOSE MUNDO,"MUNDO, JOSE EDUARDO",2019,San Lorenzo Siglo XXI,Asamblea,56,NO
AIRA LEANDRO,"AIRA, LEANDRO",2019,Volver a San Lorenzo,Asamblea,56,NO
ALBERTO CARLOS RODRIGUEZ,"RODRIGUEZ, CARLOS ALBERTO",2019,Frente Pasion Azulgrana,Asamblea,56,NO
LEANDRO NABAIS,"NABAIS, LEANDRO",2019,Cruzada por San Lorenzo,Asamblea,56,SI
ALBERTO APONTE DANIEL,"APONTE, DANIEL ALBERTO",2019,San Lorenzo Siglo XXI,Asamblea,57,SI
AIELLO FRANCISCO,"AIELLO, FRANCISCO",2019,Volver a San Lorenzo,Asamblea,57,NO
ADRIAN CASANUEVA,"CASANUEVA, ADRIAN",2019,Frente Pasion Azulgrana,Asamblea,57,NO
HECTOR OSVALDO RUSSO,"RUSSO, OSVALDO HECTOR",2019,Cruzada por San Lorenzo,Asamblea,57,NO
HECTOR OSVALDO RUSSO,"RUSSO, OSVALDO HECTOR",2023,Siempre San Lorenzo,Fiscalizadora,,NO
FRANCISCO SERRANO,"SERRANO, FRANCISCO",2019,San Lorenzo Siglo XXI,Asamblea,58,SI
FRANCISCO SERRANO,"SERRANO, FRANCISCO",2016,San Lorenzo Siglo XXI,Asamblea,58,NO
BRODSCHI MAURICIO,"BRODSCHI, MAURICIO",2019,Volver a San Lorenzo,Asamblea,58,NO
ALBERTO FLORES JORGE,"FLORES, JORGE ALBERTO",2019,Frente Pasion Azulgrana,Asamblea,58,NO
ARIEL FEDERICO RUSSO,"RUSSO, FEDERICO ARIEL",2019,Cruzada por San Lorenzo,Asamblea,58,NO
GAGLIANO HECTOR,"GAGLIANO, HECTOR",2019,Frente Pasion Azulgrana,Asamblea,59,NO
JULIAN RAUL STORTINI,"STORTINI, JULIAN RAUL",2019,Cruzada por San Lorenzo,Asamblea,59,NO
GARCIA GASTON MAXIMILIANO,"GARCIA, GASTON MAXIMILIANO",2019,San Lorenzo Siglo XXI,Asamblea,60,SI
GARCIA GASTON MAXIMILIANO,"GARCIA, GASTON MAXIMILIANO",2016,San Lorenzo Siglo XXI,Asamblea,22,SI
GARCIA GASTON MAXIMILIANO,"GARCIA, GASTON MAXIMILIANO",2023,San Lorenzo Querido,Asamblea,,NO
AGUSTINA BRUNO,"BRUNO, AGUSTINA",2019,Volver a San Lorenzo,Asamblea,60,NO
ARANA BURRUCHAGA,"BURRUCHAGA, ARANA",2019,Frente Pasion Azulgrana,Asamblea,60,NO
BRIZUELA IVANA MARIA,"BRIZUELA, MARIA IVANA",2019,Cruzada por San Lorenzo,Asamblea,60,NO
CASTRO DE GONZALO,"DE CASTRO, GONZALO",2019,San Lorenzo Siglo XXI,Asamblea,61,SI
MIRACCA ROBERTO,"MIRACCA, ROBERTO",2019,Volver a San Lorenzo,Asamblea,61,NO
GARCIA MARCELO,"GARCIA, MARCELO",2019,Frente Pasion Azulgrana,Asamblea,61,NO
ARIEL COSTA DA MARTIN PARAIZO,"DA COSTA PARAIZO, MARTIN ARIEL",2019,Cruzada por San Lorenzo,Asamblea,61,NO
CARLOS JUAN MELI,"MELI, JUAN CARLOS",2019,Volver a San Lorenzo,Asamblea,62,NO
CARLOS JUAN MELI,"MELI, JUAN CARLOS",2004,De Nuevo San Lorenzo,Fiscalizadora,5,NO
PABLO QUIROGA,"QUIROGA, PABLO",2019,Frente Pasion Azulgrana,Asamblea,62,NO
ORLANDO OSCAR SACCO,"SACCO, OSCAR ORLANDO",2019,San Lorenzo Siglo XXI,Asamblea,63,SI
ORLANDO OSCAR SACCO,"SACCO, OSCAR ORLANDO",2016,San Lorenzo Siglo XXI,Asamblea,35,SI
ORLANDO OSCAR SACCO,"SACCO, OSCAR ORLANDO",2010,Nuevo San Lorenzo,Asamblea,40,NO
AGUSTIN MIRABELLI,"MIRABELLI, AGUSTIN",2019,Volver a San Lorenzo,Asamblea,63,NO
CESAR FRANCISCO GONZALEZ,"GONZALEZ, CESAR FRANCISCO",2019,Frente Pasion Azulgrana,Asamblea,63,NO
FABIAN LEONEL SARMIENTO,"SARMIENTO, FABIAN LEONEL",2019,Cruzada por San Lorenzo,Asamblea,63,NO
ANDRADE EDUARDO JUAN,"ANDRADE, JUAN EDUARDO",2019,San Lorenzo Siglo XXI,Asamblea,64,SI
CRISTINA GAMBERALE MARIA,"GAMBERALE, MARIA CRISTINA",2019,Volver a San Lorenzo,Asamblea,64,NO
ABEL CARELLI OSVALDO,"CARELLI, OSVALDO ABEL",2019,Cruzada por San Lorenzo,Asamblea,64,NO
MARCELA PARENGO,"PARENGO, MARCELA",2019,San Lorenzo Siglo XXI,Asamblea,65,SI
DIAZ DORA SUSANA,"DIAZ, SUSANA DORA",2019,Frente Pasion Azulgrana,Asamblea,65,NO
BRIZUELA MARIA MELISA,"BRIZUELA, MARIA MELISA",2019,Cruzada por San Lorenzo,Asamblea,65,NO
DARIO KUPERSMIT,"KUPERSMIT, DARIO",2019,Volver a San Lorenzo,Asamblea,66,NO
ARTURO CARLOS JUAREZ,"JUAREZ, CARLOS ARTURO",2019,Frente Pasion Azulgrana,Asamblea,66,NO
GUSTAVO MARIO ZARATE,"ZARATE, GUSTAVO MARIO",2019,Cruzada por San Lorenzo,Asamblea,66,NO
DANIEL JULIO SUEIRO,"SUEIRO, JULIO DANIEL",2019,Volver a San Lorenzo,Asamblea,67,NO
ALVAREZ MARCELO,"ALVAREZ, MARCELO",2019,Frente Pasion Azulgrana,Asamblea,67,NO
AMATO DANIEL FERNANDO,"AMATO, DANIEL FERNANDO",2019,Cruzada por San Lorenzo,Asamblea,67,NO
FERRARIS SILVIO,"FERRARIS, SILVIO",2019,San Lorenzo Siglo XXI,Asamblea,68,SI
EZEQUIEL MARTIN RAMIREZ,"RAMIREZ, MARTIN EZEQUIEL",2019,Frente Pasion Azulgrana,Asamblea,68,NO
LUIS MARTIN PALOMEQUE,"PALOMEQUE, MARTIN LUIS",2019,Cruzada por San Lorenzo,Asamblea,68,NO
MACARENA PALOMEQUE,"PALOMEQUE, MACARENA",2019,Volver a San Lorenzo,Asamblea,69,NO
GREMONE LUCIANO,"GREMONE, LUCIANO",2019,Frente Pasion Azulgrana,Asamblea,69,NO
CASTELPOGGI CLAUDIO GUSTAVO,"CASTELPOGGI, GUSTAVO CLAUDIO",2019,Cruzada por San Lorenzo,Asamblea,69,NO
CRISTINA MUNOZ ROSA,"MUÑOZ, ROSA CRISTINA",2019,Frente Pasion Azulgrana,Asamblea,70,NO
BERTA ELSA URQUIZA,"URQUIZA, ELSA BERTA",2019,Cruzada por San Lorenzo,Asamblea,70,NO
LENTINI ROBERTO,"LENTINI, ROBERTO",2019,Volver a San Lorenzo,Asamblea,71,NO
ALESSANDRONE JOSE JUAN,"ALESSANDRONE, JUAN JOSE",2019,Frente Pasion Azulgrana,Asamblea,71,NO
MICAELA MORENO TATIANA,"MORENO, TATIANA MICAELA",2019,Cruzada por San Lorenzo,Asamblea,71,NO
FULLE WALTER,"FULLE, WALTER",2019,San Lorenzo Siglo XXI,Asamblea,72,SI
BUONFRATE OSVALDO,"BUONFRATE, OSVALDO",2019,Frente Pasion Azulgrana,Asamblea,72,NO
DE HOMERO ROCCHI,"DE ROCCHI, HOMERO",2019,Cruzada por San Lorenzo,Asamblea,72,NO
HAYDEE SCAGLIONE,"SCAGLIONE, HAYDEE",2019,San Lorenzo Siglo XXI,Asamblea,73,SI
DE OSCAR ROCCHI WALTER,"DE ROCCHI, WALTER OSCAR",2019,Cruzada por San Lorenzo,Asamblea,73,NO
DE LA LLERA MAGALI,"DE LA LLERA, MAGALI",2019,San Lorenzo Siglo XXI,Asamblea,74,SI
BARRIENTOS IRMA,"BARRIENTOS, IRMA",2019,Volver a San Lorenzo,Asamblea,74,NO
BARRIENTOS IRMA,"BARRIENTOS, IRMA",2010,Nuevo San Lorenzo,Asamblea,7,NO
BARRIENTOS IRMA,"BARRIENTOS, IRMA",2007,Unidos por San Lorenzo,Asamblea,7,SI
BARRIENTOS IRMA,"BARRIENTOS, IRMA",2004,Unidos por San Lorenzo,Asamblea,6,NO
DANIEL GUSTAVO TOCCI,"TOCCI, DANIEL GUSTAVO",2019,Frente Pasion Azulgrana,Asamblea,74,NO
ALBERTO CARLOS ORTELLI,"ORTELLI, CARLOS ALBERTO",2019,Cruzada por San Lorenzo,Asamblea,74,NO
FONTANELLA MABEL RITA,"FONTANELLA, MABEL RITA",2019,San Lorenzo Siglo XXI,Asamblea,75,SI
FONTANELLA MABEL RITA,"FONTANELLA, MABEL RITA",2023,San Lorenzo Querido,Asamblea,,NO
BASTARDO DARIO HERNAN,"BASTARDO, HERNAN DARIO",2019,Volver a San Lorenzo,Asamblea,75,NO
BASTARDO DARIO HERNAN,"BASTARDO, HERNAN DARIO",2010,Boedo en Accion,Asamblea,58,NO
BASTARDO DARIO HERNAN,"BASTARDO, HERNAN DARIO",2023,Volver a San Lorenzo,Asamblea,,NO
DAVENIA SABRINA,"DAVENIA, SABRINA",2019,Frente Pasion Azulgrana,Asamblea,75,NO
ANA GLADYS ONETTO,"ONETTO, GLADYS ANA",2019,Cruzada por San Lorenzo,Asamblea,75,NO
ANGEL MIGUEL ORQUERA,"ORQUERA, MIGUEL ANGEL",2019,San Lorenzo Siglo XXI,Asamblea,76,NO
ANGEL MIGUEL ORQUERA,"ORQUERA, MIGUEL ANGEL",2010,Mas San Lorenzo,Asamblea,35,NO
ANGEL MIGUEL ORQUERA,"ORQUERA, MIGUEL ANGEL",2007,Frente San Lorenzo,Asamblea,11,SI
ANGEL MIGUEL ORQUERA,"ORQUERA, MIGUEL ANGEL",2023,San Lorenzo Querido,Asamblea,,NO
BERTUA MARIANO,"BERTUA, MARIANO",2019,Volver a San Lorenzo,Asamblea,76,NO
EZEQUIEL IGNACIO ORTELLI,"ORTELLI, EZEQUIEL IGNACIO",2019,Cruzada por San Lorenzo,Asamblea,76,NO
BONGIORNO ERNESTO MARIANO,"BONGIORNO, MARIANO ERNESTO",2019,San Lorenzo Siglo XXI,Asamblea,77,SI
BONGIORNO ERNESTO MARIANO,"BONGIORNO, MARIANO ERNESTO",2010,Nuevo San Lorenzo,Asamblea,33,NO
BONGIORNO ERNESTO MARIANO,"BONGIORNO, MARIANO ERNESTO",2004,San Lorenzo para Todos,Asamblea,9,SI
HERNAN KLAICH,"KLAICH, HERNAN",2019,Volver a San Lorenzo,Asamblea,77,NO
ANTONIO JOSE MAZZARA,"MAZZARA, JOSE ANTONIO",2019,Frente Pasion Azulgrana,Asamblea,77,NO
CARLOS FABRICIO ORTELLI,"ORTELLI, FABRICIO CARLOS",2019,Cruzada por San Lorenzo,Asamblea,77,NO
ALVAREZ EMANUEL FEDERICO,"ALVAREZ, FEDERICO EMANUEL",2019,Frente Pasion Azulgrana,Asamblea,78,NO
DIEGO NESTOR SOLDATI,"SOLDATI, DIEGO NESTOR",2019,Cruzada por San Lorenzo,Asamblea,78,NO
ALVAREZ JOSE LUIS,"ALVAREZ, JOSE LUIS",2019,Frente Pasion Azulgrana,Asamblea,79,NO
